"utterance","item","ah_belief","prob"
"know-doesnt_dance-?","Julian_H","dances",0.20125354978286
"know-doesnt_dance-?","Julian_H","doesnt_dance",0.0178522572868026
"know-doesnt_dance-?","Julian_H","null",0.00517011346332176
"know-doesnt_dance-?","Julian_H","uncertain",0.775724079467016
"know-doesnt_dance-?","Julian_L","dances",0.0453065919809005
"know-doesnt_dance-?","Julian_L","doesnt_dance",0.0771464653140978
"know-doesnt_dance-?","Julian_L","null",0.000903163282775938
"know-doesnt_dance-?","Julian_L","uncertain",0.876643779422226
"know-doesnt_dance-?","Mary_H","dances",0.784013333485259
"know-doesnt_dance-?","Mary_H","doesnt_dance",0.0326184205522264
"know-doesnt_dance-?","Mary_H","null",0.0299236743207322
"know-doesnt_dance-?","Mary_H","uncertain",0.153444571641783
"know-doesnt_dance-?","Mary_L","dances",0.110540602946999
"know-doesnt_dance-?","Mary_L","doesnt_dance",0.324156982040982
"know-doesnt_dance-?","Mary_L","null",0.002381260759825
"know-doesnt_dance-?","Mary_L","uncertain",0.562921154252194
"know-doesnt_dance-?","Olivia_H","dances",0.602953210409016
"know-doesnt_dance-?","Olivia_H","doesnt_dance",0.0341716094312105
"know-doesnt_dance-?","Olivia_H","null",0.0146815805201525
"know-doesnt_dance-?","Olivia_H","uncertain",0.34819359963962
"know-doesnt_dance-?","Olivia_L","dances",0.136846392548399
"know-doesnt_dance-?","Olivia_L","doesnt_dance",0.313213367376282
"know-doesnt_dance-?","Olivia_L","null",0.00241537486167836
"know-doesnt_dance-?","Olivia_L","uncertain",0.54752486521364
"know-doesnt_dance-?","Owen_H","dances",0.591346022043152
"know-doesnt_dance-?","Owen_H","doesnt_dance",0.0218296653663919
"know-doesnt_dance-?","Owen_H","null",0.0309401021967165
"know-doesnt_dance-?","Owen_H","uncertain",0.355884210393739
"know-doesnt_dance-?","Owen_L","dances",0.157430431944815
"know-doesnt_dance-?","Owen_L","doesnt_dance",0.218416960778667
"know-doesnt_dance-?","Owen_L","null",0.00201172844371493
"know-doesnt_dance-?","Owen_L","uncertain",0.622140878832804
"know-doesnt_dance-?","Tony_H","dances",0.533884760198147
"know-doesnt_dance-?","Tony_H","doesnt_dance",0.016658888061013
"know-doesnt_dance-?","Tony_H","null",0.036447407878436
"know-doesnt_dance-?","Tony_H","uncertain",0.413008943862404
"know-doesnt_dance-?","Tony_L","dances",0.129794300470088
"know-doesnt_dance-?","Tony_L","doesnt_dance",0.329187975568507
"know-doesnt_dance-?","Tony_L","null",0.00247408414237523
"know-doesnt_dance-?","Tony_L","uncertain",0.538543639819029
"know-doesnt_dance-?","Zoe_H","dances",0.600253999043567
"know-doesnt_dance-?","Zoe_H","doesnt_dance",0.0185549873656109
"know-doesnt_dance-?","Zoe_H","null",0.0403617865462091
"know-doesnt_dance-?","Zoe_H","uncertain",0.340829227044613
"know-doesnt_dance-?","Zoe_L","dances",0.155852646275075
"know-doesnt_dance-?","Zoe_L","doesnt_dance",0.410090801402191
"know-doesnt_dance-?","Zoe_L","null",0.00298846434598146
"know-doesnt_dance-?","Zoe_L","uncertain",0.431068087976753
"think-dances-?","Charley_H","dances",0.970400053499
"think-dances-?","Charley_H","doesnt_dance",0.00148358941948666
"think-dances-?","Charley_H","null",0.00148047838517833
"think-dances-?","Charley_H","uncertain",0.0266358786963352
"think-dances-?","Charley_L","dances",0.0838486431596287
"think-dances-?","Charley_L","doesnt_dance",0.71988141844063
"think-dances-?","Charley_L","null",0.0336780389026775
"think-dances-?","Charley_L","uncertain",0.162591899497064
"think-dances-?","Danny_H","dances",0.814842460672224
"think-dances-?","Danny_H","doesnt_dance",0.00431519578723768
"think-dances-?","Danny_H","null",0.00166987325496694
"think-dances-?","Danny_H","uncertain",0.179172470285571
"think-dances-?","Danny_L","dances",0.105762026189637
"think-dances-?","Danny_L","doesnt_dance",0.739841563477547
"think-dances-?","Danny_L","null",0.0343145399352496
"think-dances-?","Danny_L","uncertain",0.120081870397566
"think-dances-?","Emily_H","dances",0.500199494305741
"think-dances-?","Emily_H","doesnt_dance",0.099441236789199
"think-dances-?","Emily_H","null",0.0089610612445728
"think-dances-?","Emily_H","uncertain",0.391398207660487
"think-dances-?","Emily_L","dances",0.0423000216984952
"think-dances-?","Emily_L","doesnt_dance",0.88210549090263
"think-dances-?","Emily_L","null",0.0375207911851337
"think-dances-?","Emily_L","uncertain",0.0380736962137408
"think-dances-?","Emma_H","dances",0.868735334050985
"think-dances-?","Emma_H","doesnt_dance",0.00649071450206917
"think-dances-?","Emma_H","null",0.00215776961934023
"think-dances-?","Emma_H","uncertain",0.122616181827605
"think-dances-?","Emma_L","dances",0.19281356715822
